event_id,ip,process,user,raw_log,event_id_encoded,process_encoded,user_encoded,ip_last_octet,anomaly,anomaly_score
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.windows.forms.resources_b77a5c561934e089_6.1.7601.18027_en-us_b74fd8afafad1e9a, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_en-us_15c0d71ebb511396, elevate: 16, applicable(true/false): 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_en-us_15c0d71ebb511396, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: msil_system.windows.forms.resources_b77a5c561934e089_6.1.7601.18027_zh-cn_71433c6a24379498, elevate: 16, applicable(true/false): 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.windows.forms.resources_b77a5c561934e089_6.1.7601.18027_zh-cn_71433c6a24379498, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_zh-cn_cfb43ad92fdb8994, elevate: 16, applicable(true/false): 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_zh-cn_cfb43ad92fdb8994, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: msil_system.windows.forms.resources_b77a5c561934e089_6.1.7601.18027_zh-tw_70e20d6424805fa8, elevate: 16, applicable(true/false): 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.windows.forms.resources_b77a5c561934e089_6.1.7601.18027_zh-tw_70e20d6424805fa8, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_zh-tw_cf530bd3302454a4, elevate: 16, applicable(true/false): 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.18027,unknown.exe,unknown,"2016-10-11 03:04:06, Info                  CBS    Appl: SelfUpdate detect, component: msil_system.design.resources_b03f5f7f11d50a3a_6.1.7601.18027_zh-tw_cf530bd3302454a4, elevation: 16, applicable: 1
",0,1,0,18027,-1,-0.024884040341085822
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevate: 2, applicable(true/false): 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevation: 2, applicable: 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevate: 2, applicable(true/false): 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevation: 2, applicable: 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevate: 2, applicable(true/false): 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevation: 2, applicable: 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevate: 2, applicable(true/false): 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.19143,unknown.exe,unknown,"2016-10-11 03:04:07, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-com-base-qfe-rpcss_31bf3856ad364e35_6.1.7601.19143_none_c7cf3c355499019f, elevation: 2, applicable: 1
",0,1,0,19143,-1,-0.019917197246618112
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ncrypt-dll_31bf3856ad364e35_6.1.7601.18606_none_bc11169f0831c669, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-ncrypt-dll_31bf3856ad364e35_6.1.7601.18606_none_bc11169f0831c669, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_dc6e864bb53436f1, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_dc6e864bb53436f1, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_en-us_e4da955ead310eed, elevate: 2, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_en-us_e4da955ead310eed, elevation: 2, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-cn_4460ffcc9452e8ff, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-cn_4460ffcc9452e8ff, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-tw_485d3d2291c3c56f, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-tw_485d3d2291c3c56f, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18637,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa_31bf3856ad364e35_6.1.7601.18637_none_045ddc5573785d26, elevate: 2, applicable(true/false): 1
",0,1,0,18637,-1,-0.019491077009237356
0,6.1.7601.18637,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa_31bf3856ad364e35_6.1.7601.18637_none_045ddc5573785d26, elevation: 2, applicable: 1
",0,1,0,18637,-1,-0.019491077009237356
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_804feac7fcd6c5bb, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ncrypt-dll_31bf3856ad364e35_6.1.7601.18606_none_bc11169f0831c669, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-ncrypt-dll_31bf3856ad364e35_6.1.7601.18606_none_bc11169f0831c669, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_dc6e864bb53436f1, elevate: 16, applicable(true/false): 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18658,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-security-pku2u_31bf3856ad364e35_6.1.7601.18658_none_dc6e864bb53436f1, elevation: 16, applicable: 1
",0,1,0,18658,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_en-us_e4da955ead310eed, elevate: 2, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_en-us_e4da955ead310eed, elevation: 2, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-cn_4460ffcc9452e8ff, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-cn_4460ffcc9452e8ff, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-tw_485d3d2291c3c56f, elevate: 16, applicable(true/false): 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18606,unknown.exe,unknown,"2016-10-11 03:04:15, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.18606_zh-tw_485d3d2291c3c56f, elevation: 16, applicable: 1
",0,1,0,18606,-1,-0.018953784804144558
0,6.1.7601.18637,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa_31bf3856ad364e35_6.1.7601.18637_none_045ddc5573785d26, elevate: 2, applicable(true/false): 1
",0,1,0,18637,-1,-0.019491077009237356
0,6.1.7601.18637,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-lsa_31bf3856ad364e35_6.1.7601.18637_none_045ddc5573785d26, elevation: 2, applicable: 1
",0,1,0,18637,-1,-0.019491077009237356
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevate: 2, applicable(true/false): 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevation: 2, applicable: 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevate: 2, applicable(true/false): 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevation: 2, applicable: 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevate: 2, applicable(true/false): 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevation: 2, applicable: 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevate: 2, applicable(true/false): 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18300,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-msieftp_31bf3856ad364e35_6.1.7601.18300_none_74817e0f647cc03b, elevation: 2, applicable: 1
",0,1,0,18300,-1,-0.020566752608221384
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_8cf8d442adc534f5, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_8cf8d442adc534f5, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: wow64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_974d7e94e225f6f0, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_8cf8d442adc534f5, elevate: 2, applicable(true/false): 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.18951,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_6.1.7601.18951_none_8cf8d442adc534f5, elevation: 2, applicable: 1
",0,1,0,18951,-1,-0.02045514150394523
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevate: 16, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevation: 16, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevate: 16, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevation: 16, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..-odbc-installer-dll_31bf3856ad364e35_6.1.7601.17632_none_eb396b5d6be64d51, elevate: 2, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-m..-odbc-installer-dll_31bf3856ad364e35_6.1.7601.17632_none_eb396b5d6be64d51, elevation: 2, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevate: 16, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevation: 16, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevate: 16, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: x86_microsoft-windows-m..sor-library-unicode_31bf3856ad364e35_6.1.7601.17632_none_72c253adecf040a0, elevation: 16, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..-odbc-installer-dll_31bf3856ad364e35_6.1.7601.17632_none_eb396b5d6be64d51, elevate: 2, applicable(true/false): 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.17632,unknown.exe,unknown,"2016-10-11 03:04:16, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-m..-odbc-installer-dll_31bf3856ad364e35_6.1.7601.17632_none_eb396b5d6be64d51, elevation: 2, applicable: 1
",0,1,0,17632,-1,-0.03074554100955662
0,6.1.7601.18380,unknown.exe,unknown,"2016-10-11 03:04:20, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-wwansvc_31bf3856ad364e35_6.1.7601.18380_none_ff44d12b35f289dc, elevate: 2, applicable(true/false): 1
",0,1,0,18380,-1,-0.020566752608221384
0,6.1.7601.18380,unknown.exe,unknown,"2016-10-11 03:04:20, Info                  CBS    Appl: SelfUpdate detect, component: amd64_microsoft-windows-wwansvc_31bf3856ad364e35_6.1.7601.18380_none_ff44d12b35f289dc, elevation: 2, applicable: 1
",0,1,0,18380,-1,-0.020566752608221384
0,6.1.7601.18380,unknown.exe,unknown,"2016-10-11 03:04:20, Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-wwansvc_31bf3856ad364e35_6.1.7601.18380_none_ff44d12b35f289dc, elevate: 2, applicable(true/false): 1
",0,1,0,18380,-1,-0.020566752608221384
